YouTubel,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Rahul Azmeera,1,1,7-Eleven,Rahul Azmeera.png,https://www.linkedin.com/in/rahul-a-phd-410713202/,,,,Visual AI Testing Agent: Screenshot-First Mobile UI Test Automation for iOS Simulator,"Our research introduces Visual AI Testing Agent, an agentic framework designed to revolutionize mobile UI automation for iOS Simulators by leveraging Vision Language Models (VLMs). Unlike traditional locator-based tools like Appium or XCUITest, which often fail due to unstable identifiers or dynamic UI changes, our VLM-driven approach treats the screen as the primary interface. The agent captures the screen, processes visible elements through vision-based providers, and executes actions with human-like visual understanding. This talk will demonstrate how this agentic architecture enables predictive test case generation and provides development teams with actionable, early-stage insights. By shifting to a vision-first paradigm, we enable more robust, resilient, and intelligent automated testing cycles.",,"Rahul Azmeera, PhD, is a Senior Software Engineer at 7-Eleven and an Independent Researcher specializing in AI and software engineering. He holds a PhD in Information Technology from the University of The Cumberlands and a Master's degree in Technology from Pittsburg State University.
With extensive hands-on experience in full-stack web application development, AWS cloud architecture, UX design, and QA, he specializes in mobile application development using hybrid frameworks like React Native and Ionic. His current research focuses on vision-language models for intelligent software testing, agentic AI, and analyzing the root causes of software errors."
,confirmed,Geoff Niehaus,1,1,Today Mechanic,Geoff Niehaus.png,https://www.linkedin.com/in/geoffniehaus/,,,,One LLM Call Is the Wrong Default,"The typical default is one call to one model, and when that gets expensive, we cascade to something cheaper. Both accept the same premise: the input is one question. Usually, it isn't. A single photo, document or utterance carries several distinct questions, and one model answering all of them hands you its weakest answer in its most confident voice, at full price, every time. A cascade only changes the price. This talk makes the case for treating the input as a routing problem. Cheap classifiers decide which question you have, and each question goes to the model genuinely best at it, including the times the honest answer is that no model should answer. In our case we brought token spend under control, took a seventeen second wait down to under a second on the path that can prove its answer, and cut wrong answers from 25% to near zero.",,"Geoff Niehaus is the founder of Today Mechanic, an AI-powered platform that keeps auto repair shops' bays full by handling the customer conversation before the car ever reaches the lift. He spent the last four years at CVS Health (via Oak Street Health), most recently as Executive Director of Software Development Engineering, where he oversaw a program of 100+ engineers and led delivery of a production applied-AI system (retrieval over millions of clinical documents feeding an LLM) that lifted suspect-finding identification by 30% under HIPAA constraints and human-in-the-loop clinical validation. He also embedded AI-assisted development into the standard SDLC, pairing coding agents with a contract-first ""Design First"" practice that took code coverage from 40% to 80%+. He's a founding member of the Austin CTO Club and holds a pending patent for multi-tenant medical record access."
,confirmed,Leila Anderson,1,1,Upheal,Leila Anderson.png,https://www.linkedin.com/in/leilaanderson/,,,,Evaluation Without Ground Truth: Lessons from Expert Disagreement,"Most LLM evaluation assumes a gold answer exists to score against. A large and growing share of production work, however, doesn't have one: contract review, clinical documentation, incident summaries, moderation calls, research synthesis — any task where correctness is a matter of expert judgment, and where two qualified experts given the same input produce different outputs that are both defensible. If you score that as if a single right answer existed, you collapse the errors that matter — a fabricated fact, a dropped material detail — into the same number as the ones that don't, like structure, emphasis, and phrasing.
This talk is about building evaluation for those systems, where the ground truth isn't a fixed key but a distribution of expert opinion, and where disagreement is built into the problem rather than a symptom of bad labeling. It unpacks three moves that improve accuracy and trustworthiness: treating inter-rater reliability among your experts as the ceiling on any eval you can build, using expert corrections as a live quality signal instead of a static gold set, and separating ""genuinely wrong"" from ""differently right"" so the score tracks the failures you actually care about.",,"Leila Anderson is a Senior Clinical AI Product Manager at Upheal, where she builds and evaluates the LLM systems behind clinical documentation for behavioral health. She's also a licensed marriage and family therapist (LMFT-S) with nearly a decade of clinical experience, which puts her on both sides of the eval problem this talk is about: the expert whose judgment the model is trying to match, and the person on the hook for deciding whether it did. Alongside her work at Upheal she runs a private psychotherapy practice and serves as an expert witness in clinical cases — two more roles where being the arbiter of a contested-but-defensible judgment is the whole job."
,confirmed,Felix Njeh,1,1,Nelix,Felix Njeh.png,linkedin.com/in/fnjeh,,,,Your AI Passed the Demo. But Did It Pass Validation?,"AI systems can produce impressive demos and still fail when exposed to real-world complexity, edge cases, changing data, and unexpected user behavior. Semiconductor engineers have spent decades addressing a similar problem through rigorous verification, coverage analysis, corner-case testing, fault injection, regression, and disciplined sign-off. This talk explores how those principles can be adapted to the evaluation of LLMs and increasingly autonomous AI agents, where a successful prompt or benchmark score is not sufficient evidence of system reliability. Attendees will leave with a practical framework for moving from “the AI works” to “we have evidence that this AI system is ready to deploy.”",,"Dr. Felix Njeh is a computer engineer, AI researcher, professor, author, and semiconductor engineering leader with decades of experience spanning hardware and system validation, AI/ML, edge computing, and intelligent systems. His engineering work includes semiconductor validation and verification at Intel and AI/ML systems research supporting advanced defense applications. He teaches graduate-level computing courses and is the author of Beyond Limits: AI-Powered Edge Architecture for Smart Devices and AI Unlocked: Harnessing Machines Without Losing Your Humanity. He is also Founder of the AI Crusaders Global Network™, an international initiative advancing practical, responsible, and human-centered AI education and adoption."
,confirmed,Colby Mainard,1,1,RiskScout,Colby Mainard.png,https://www.linkedin.com/in/colby-mainard/,,,,Invisible Data - The Largest Problem Facing AI,"No matter how well an AI pipeline is designed, it will always be limited by both quality and quantity of available data. However, real-world data rarely arrives nicely packaged and pre-normalized. In fact, it is probably safer to say that real-world data is the number one saboteur of existing machine learning applications. This talk will go over common data problems that have been seen in enterprise systems and the importance of curating data for pipelines of all varieties.",,"Colby Mainard is a machine learning engineer with more than five years of experience designing, deploying, and operating production ML systems, currently working as an AI/ML engineer at RiskScout on transaction anomaly detection, entity risk scoring, and network analysis across financial data. He holds a Master of Computer Science from Texas A&M University with a focus on artificial intelligence, machine learning, deep learning, and computer vision, along with a B.S. in Computer Science from the same institution with minors in business and cybersecurity. Earlier roles span sports analytics and cybersecurity, including computer vision pipelines for the NFL, NHL, MLB, and NBA at MVP, as well as Python and C++ data tooling for threat detection at Vectra. Outside of work he studies quantum computing, plays Dungeons and Dragons, enjoys learning about history, and shoots landscape photography."
